name,timestamps,longlat,economy_index,avg_rainfall_mm,conflict_index,food_security_value
0,22,"[2.339088646029322, 46.60646337286316]",57.76176294555709,374.2801358844213,0.13131313131313133,
0,23,"[2.339088646029322, 46.60646337286316]",57.405875171136266,378.8379049445754,0.12121212121212122,
0,24,"[2.339088646029322, 46.60646337286316]",56.58083979604099,382.1909874003805,0.10101010101010101,
0,25,"[2.339088646029322, 46.60646337286316]",57.71746326644118,392.94103916647447,0.06060606060606061,
0,26,"[2.339088646029322, 46.60646337286316]",55.874933085673554,366.44083112561486,0.10101010101010101,
0,27,"[2.339088646029322, 46.60646337286316]",56.30161267773955,379.2890888673468,0.06060606060606061,
0,28,"[2.339088646029322, 46.60646337286316]",54.6511659513635,386.5239116476819,0.0707070707070707,
0,29,"[2.339088646029322, 46.60646337286316]",53.66933475403028,389.56344497952097,0.08080808080808081,
0,30,"[2.339088646029322, 46.60646337286316]",52.46020428734777,374.3853702385268,0.10101010101010101,
0,31,"[2.339088646029322, 46.60646337286316]",52.44917790683471,370.6233223036338,0.1111111111111111,
0,32,"[2.339088646029322, 46.60646337286316]",53.71721442746901,409.5327872561319,0.12121212121212122,
0,33,"[2.339088646029322, 46.60646337286316]",53.040553176220044,377.7302048957614,0.12121212121212122,
0,34,"[2.339088646029322, 46.60646337286316]",52.365353906923964,405.6534815996038,0.04040404040404041,
0,35,"[2.339088646029322, 46.60646337286316]",50.84583008874175,370.07223382337236,0.06060606060606061,
0,36,"[2.339088646029322, 46.60646337286316]",49.460228114916674,404.6646200871061,0.0707070707070707,
0,37,"[2.339088646029322, 46.60646337286316]",51.20066720294848,365.3281546725907,0.06060606060606061,
0,38,"[2.339088646029322, 46.60646337286316]",51.780591793765225,392.71208739506,0.1111111111111111,
0,39,"[2.339088646029322, 46.60646337286316]",52.8396263791122,390.0393766019125,0.09090909090909091,
0,40,"[2.339088646029322, 46.60646337286316]",54.157577520259096,365.4155218855853,0.10101010101010101,
0,41,"[2.339088646029322, 46.60646337286316]",55.225594244597524,361.644446773147,0.10101010101010101,
0,42,"[2.339088646029322, 46.60646337286316]",57.011831979046455,387.0593135382102,0.0707070707070707,
0,43,"[2.339088646029322, 46.60646337286316]",58.44733934034909,401.28300438313494,0.08080808080808081,
0,44,"[2.339088646029322, 46.60646337286316]",58.81666448179867,381.0399408448366,0.12121212121212122,
0,45,"[2.339088646029322, 46.60646337286316]",60.18518085933731,376.59710383321413,0.10101010101010101,
0,46,"[2.339088646029322, 46.60646337286316]",60.595009958107624,390.5083518274167,0.04040404040404041,
0,47,"[2.339088646029322, 46.60646337286316]",60.99170466278987,372.68006052257505,0.1111111111111111,
0,48,"[2.339088646029322, 46.60646337286316]",60.92757995115585,406.8931972539968,0.0707070707070707,
0,49,"[2.339088646029322, 46.60646337286316]",59.31087269983334,373.76228757091513,0.04040404040404041,
0,50,"[2.339088646029322, 46.60646337286316]",57.64746133585067,383.56285590874234,0.06060606060606061,
0,51,"[2.339088646029322, 46.60646337286316]",58.76840116262408,364.9717356990058,0.06060606060606061,
0,52,"[2.339088646029322, 46.60646337286316]",58.26495471531962,365.89634140516375,0.10101010101010101,
0,53,"[2.339088646029322, 46.60646337286316]",59.65112418067221,367.0163219370253,0.09090909090909091,
0,54,"[2.339088646029322, 46.60646337286316]",59.18213787919336,378.5379407671316,0.12121212121212122,
0,55,"[2.339088646029322, 46.60646337286316]",57.70086139460212,415.6825736826513,0.08080808080808081,
0,56,"[2.339088646029322, 46.60646337286316]",57.82850361721721,390.0916819566723,0.08080808080808081,
0,57,"[2.339088646029322, 46.60646337286316]",57.27441558391178,385.2247285393804,0.13131313131313133,
0,58,"[2.339088646029322, 46.60646337286316]",55.76773500074662,371.27976626262586,0.09090909090909091,
0,59,"[2.339088646029322, 46.60646337286316]",57.406144898835635,391.1317114595942,0.0707070707070707,
0,60,"[2.339088646029322, 46.60646337286316]",56.850562148017865,376.4644171525019,0.13131313131313133,
0,61,"[2.339088646029322, 46.60646337286316]",55.5297670530205,377.36749836536006,0.1111111111111111,
0,62,"[2.339088646029322, 46.60646337286316]",56.3100455973135,399.7952086973005,0.08080808080808081,
0,63,"[2.339088646029322, 46.60646337286316]",56.25315748150596,371.7170973817738,0.1111111111111111,
0,64,"[2.339088646029322, 46.60646337286316]",55.165223277482475,392.50768272312274,0.0707070707070707,
0,65,"[2.339088646029322, 46.60646337286316]",55.753601664672644,413.3189939122889,0.04040404040404041,
0,66,"[2.339088646029322, 46.60646337286316]",55.10684950728827,376.92288429094293,0.08080808080808081,
0,67,"[2.339088646029322, 46.60646337286316]",57.011837704736024,380.74931646408,0.09090909090909091,
0,68,"[2.339088646029322, 46.60646337286316]",56.247948395430925,391.00038889339976,0.1111111111111111,
0,69,"[2.339088646029322, 46.60646337286316]",57.504525086501026,386.08995117449166,0.050505050505050504,
0,70,"[2.339088646029322, 46.60646337286316]",58.20073729246388,384.2828798023147,0.09090909090909091,
0,71,"[2.339088646029322, 46.60646337286316]",58.86423437242152,389.602399906377,0.13131313131313133,
0,72,"[2.339088646029322, 46.60646337286316]",59.67068694217143,378.3394982254118,0.1111111111111111,
0,73,"[2.339088646029322, 46.60646337286316]",61.23972146403207,379.77102433055745,0.12121212121212122,
0,74,"[2.339088646029322, 46.60646337286316]",60.051706830725706,381.26702617111124,0.08080808080808081,
0,75,"[2.339088646029322, 46.60646337286316]",60.86691040363981,387.6614244584972,0.10101010101010101,
0,76,"[2.339088646029322, 46.60646337286316]",62.66021006832861,412.5987566313192,0.1111111111111111,
0,77,"[2.339088646029322, 46.60646337286316]",61.83926327932586,381.22585097292796,0.1111111111111111,
0,78,"[2.339088646029322, 46.60646337286316]",62.293834156978704,385.0465793547627,0.0707070707070707,
0,79,"[2.339088646029322, 46.60646337286316]",63.71100990298136,380.94947938632197,0.050505050505050504,
0,80,"[2.339088646029322, 46.60646337286316]",63.383602315833514,364.40165832266695,0.08080808080808081,
0,81,"[2.339088646029322, 46.60646337286316]",65.0310857272956,392.2073735374175,0.050505050505050504,
0,82,"[2.339088646029322, 46.60646337286316]",65.68543771547631,367.42516670936845,0.1111111111111111,
0,83,"[2.339088646029322, 46.60646337286316]",64.94991112056427,354.65580212305844,0.06060606060606061,
0,84,"[2.339088646029322, 46.60646337286316]",63.329423370975476,369.71988549453965,0.1111111111111111,
0,85,"[2.339088646029322, 46.60646337286316]",61.62880614128032,380.6028084895684,0.09090909090909091,
0,86,"[2.339088646029322, 46.60646337286316]",62.939312844017564,392.249764583185,0.06060606060606061,
0,87,"[2.339088646029322, 46.60646337286316]",62.37797260031385,395.63013053423856,0.08080808080808081,
0,88,"[2.339088646029322, 46.60646337286316]",60.435067604931376,379.0669557924311,0.09090909090909091,
0,89,"[2.339088646029322, 46.60646337286316]",60.32557431160117,387.7865733074308,0.050505050505050504,
0,90,"[2.339088646029322, 46.60646337286316]",58.48213141764877,387.8737455786198,0.12121212121212122,
0,91,"[2.339088646029322, 46.60646337286316]",57.96560161953726,377.74727972587215,0.050505050505050504,
0,92,"[2.339088646029322, 46.60646337286316]",58.58793145496055,374.4600507450695,0.13131313131313133,
0,93,"[2.339088646029322, 46.60646337286316]",57.7486330457242,409.98959954092294,0.10101010101010101,
0,94,"[2.339088646029322, 46.60646337286316]",57.12278432726648,385.22513541314845,0.0707070707070707,
0,95,"[2.339088646029322, 46.60646337286316]",55.505056796882116,381.92002983535906,0.04040404040404041,
0,96,"[2.339088646029322, 46.60646337286316]",54.371424868943414,382.5637088438204,0.13131313131313133,
0,97,"[2.339088646029322, 46.60646337286316]",54.83414856791797,371.8031551097712,0.12121212121212122,
0,98,"[2.339088646029322, 46.60646337286316]",54.35988120590149,366.11231483982095,0.1111111111111111,
0,99,"[2.339088646029322, 46.60646337286316]",54.591737474564745,385.18877950856285,0.050505050505050504,
0,100,"[2.339088646029322, 46.60646337286316]",54.2083716706806,402.21127099128506,0.04040404040404041,
0,101,"[2.339088646029322, 46.60646337286316]",54.335220756636595,365.34725798639175,0.1111111111111111,
0,102,"[2.339088646029322, 46.60646337286316]",53.50673322752586,383.17850469063853,0.12121212121212122,
0,103,"[2.339088646029322, 46.60646337286316]",55.13011789935201,383.3798625958805,0.04040404040404041,
0,104,"[2.339088646029322, 46.60646337286316]",56.162200616354525,387.4235763500987,0.04040404040404041,
0,105,"[2.339088646029322, 46.60646337286316]",55.03389007858108,395.20645013542725,0.04040404040404041,
0,106,"[2.339088646029322, 46.60646337286316]",54.583393740041465,420.3760990652041,0.1111111111111111,
0,107,"[2.339088646029322, 46.60646337286316]",56.55896265632904,393.5703920403097,0.10101010101010101,
0,108,"[2.339088646029322, 46.60646337286316]",57.63652711786193,372.02160356604367,0.10101010101010101,
0,109,"[2.339088646029322, 46.60646337286316]",56.00786121818973,390.37196600614703,0.050505050505050504,
0,110,"[2.339088646029322, 46.60646337286316]",54.108247599817915,367.31911241209855,0.04040404040404041,
0,111,"[2.339088646029322, 46.60646337286316]",53.188768880859776,380.6081124816718,0.050505050505050504,
0,112,"[2.339088646029322, 46.60646337286316]",53.43926428299271,372.70870511671876,0.10101010101010101,
0,113,"[2.339088646029322, 46.60646337286316]",54.46621916808425,376.4279650671685,0.09090909090909091,
0,114,"[2.339088646029322, 46.60646337286316]",53.679861420110306,377.28562057659957,0.050505050505050504,
0,115,"[2.339088646029322, 46.60646337286316]",53.380536734584375,406.2321329149672,0.04040404040404041,
0,116,"[2.339088646029322, 46.60646337286316]",51.89768473529686,357.51344797216683,0.12121212121212122,
0,117,"[2.339088646029322, 46.60646337286316]",50.566873397399256,373.2743845929147,0.08080808080808081,
0,118,"[2.339088646029322, 46.60646337286316]",49.78905501938032,382.772356662685,0.09090909090909091,
0,119,"[2.339088646029322, 46.60646337286316]",48.168308515985395,394.21793406452434,0.08080808080808081,
0,120,"[2.339088646029322, 46.60646337286316]",47.199151247643705,400.60673035897855,0.06060606060606061,
0,121,"[2.339088646029322, 46.60646337286316]",46.78421016668034,384.4224209728337,0.08080808080808081,
0,122,"[2.339088646029322, 46.60646337286316]",46.501157864860915,378.24156049818976,0.13131313131313133,
0,123,"[2.339088646029322, 46.60646337286316]",46.535986390088055,374.92621966143594,0.06060606060606061,
0,124,"[2.339088646029322, 46.60646337286316]",47.70005830771182,373.2387147830345,0.10101010101010101,
0,125,"[2.339088646029322, 46.60646337286316]",46.97507922906607,395.2711499999008,0.050505050505050504,
0,126,"[2.339088646029322, 46.60646337286316]",48.388593358897815,410.05773369117395,0.13131313131313133,
0,127,"[2.339088646029322, 46.60646337286316]",48.86087587778588,378.713629772908,0.12121212121212122,
0,128,"[2.339088646029322, 46.60646337286316]",47.38892473202122,393.54582010013615,0.09090909090909091,
0,129,"[2.339088646029322, 46.60646337286316]",49.208971350513536,394.93246059856847,0.12121212121212122,
0,130,"[2.339088646029322, 46.60646337286316]",49.1871013747591,372.94606728465135,0.1111111111111111,
0,131,"[2.339088646029322, 46.60646337286316]",49.883936102087546,367.7751852350808,0.050505050505050504,
0,132,"[2.339088646029322, 46.60646337286316]",51.17605995024078,388.68029967712795,0.09090909090909091,
0,133,"[2.339088646029322, 46.60646337286316]",50.211209044671705,406.99100918257824,0.08080808080808081,
0,134,"[2.339088646029322, 46.60646337286316]",52.004159945804005,396.9882182578307,0.12121212121212122,
0,135,"[2.339088646029322, 46.60646337286316]",52.041463962386274,383.6017789802333,0.050505050505050504,
0,136,"[2.339088646029322, 46.60646337286316]",51.33084425316608,398.8639030220729,0.06060606060606061,
0,137,"[2.339088646029322, 46.60646337286316]",50.225170105896154,408.29670595335483,0.0707070707070707,
0,138,"[2.339088646029322, 46.60646337286316]",51.755396056585894,370.1768594847086,0.13131313131313133,
0,139,"[2.339088646029322, 46.60646337286316]",51.151590213022345,373.8081067982131,0.04040404040404041,
0,140,"[2.339088646029322, 46.60646337286316]",53.08492340313256,377.62049580849,0.12121212121212122,
0,141,"[2.339088646029322, 46.60646337286316]",51.581594301980694,367.523589787134,0.13131313131313133,
0,142,"[2.339088646029322, 46.60646337286316]",50.846582173977836,378.8976381527412,0.0707070707070707,
0,143,"[2.339088646029322, 46.60646337286316]",51.07537743160374,387.67112719128824,0.09090909090909091,
0,144,"[2.339088646029322, 46.60646337286316]",50.0973489041507,401.5190149300116,0.050505050505050504,
0,145,"[2.339088646029322, 46.60646337286316]",51.709739447428824,377.0132002277384,0.10101010101010101,
0,146,"[2.339088646029322, 46.60646337286316]",50.52992715959477,372.1091844270009,0.04040404040404041,
0,147,"[2.339088646029322, 46.60646337286316]",51.270315650337395,387.88487418325997,0.10101010101010101,
0,148,"[2.339088646029322, 46.60646337286316]",50.323974503558674,389.82061976869727,0.050505050505050504,
0,149,"[2.339088646029322, 46.60646337286316]",50.029172639117895,405.31087719367645,0.08080808080808081,
0,150,"[2.339088646029322, 46.60646337286316]",50.373029343871934,396.44134085170793,0.10101010101010101,
0,151,"[2.339088646029322, 46.60646337286316]",49.311347736348914,384.617123136774,0.050505050505050504,
0,152,"[2.339088646029322, 46.60646337286316]",49.63052089857519,391.1604058043323,0.13131313131313133,
0,153,"[2.339088646029322, 46.60646337286316]",47.99597380336123,343.41591975199435,0.06060606060606061,
0,154,"[2.339088646029322, 46.60646337286316]",48.523358190063576,390.0366914822201,0.1111111111111111,
0,155,"[2.339088646029322, 46.60646337286316]",48.15465558666407,381.5675251585696,0.0707070707070707,
0,156,"[2.339088646029322, 46.60646337286316]",48.448609328075534,391.3132264456514,0.050505050505050504,
0,157,"[2.339088646029322, 46.60646337286316]",50.44320512426366,384.92405046087345,0.13131313131313133,
0,158,"[2.339088646029322, 46.60646337286316]",52.17944670901534,397.55136216409693,0.13131313131313133,
0,159,"[2.339088646029322, 46.60646337286316]",52.87122627309827,381.9878844758532,0.1111111111111111,
0,160,"[2.339088646029322, 46.60646337286316]",54.541411355424756,394.47512172853186,0.08080808080808081,
0,161,"[2.339088646029322, 46.60646337286316]",52.62685040503839,397.8381627603458,0.04040404040404041,
0,162,"[2.339088646029322, 46.60646337286316]",53.25386815455561,401.8491175539275,0.050505050505050504,
0,163,"[2.339088646029322, 46.60646337286316]",54.362045251336156,404.9077907302013,0.0707070707070707,
0,164,"[2.339088646029322, 46.60646337286316]",53.62649156534493,389.013889809462,0.13131313131313133,
0,165,"[2.339088646029322, 46.60646337286316]",53.15350368159193,399.7660139641447,0.08080808080808081,
0,166,"[2.339088646029322, 46.60646337286316]",53.27857193130558,365.60829100545305,0.08080808080808081,
0,167,"[2.339088646029322, 46.60646337286316]",52.69646067190318,399.83729640768564,0.050505050505050504,
0,168,"[2.339088646029322, 46.60646337286316]",51.19848239675008,381.99316250704794,0.10101010101010101,
0,169,"[2.339088646029322, 46.60646337286316]",51.575470387179855,364.9108060127034,0.050505050505050504,
0,170,"[2.339088646029322, 46.60646337286316]",50.72612611733316,397.6266305170666,0.09090909090909091,
0,171,"[2.339088646029322, 46.60646337286316]",49.51546158027119,402.5169655202422,0.13131313131313133,
0,172,"[2.339088646029322, 46.60646337286316]",49.18082100166761,393.29524903641595,0.12121212121212122,
0,173,"[2.339088646029322, 46.60646337286316]",49.34299575863806,385.1634879363833,0.09090909090909091,
0,174,"[2.339088646029322, 46.60646337286316]",50.585560313028516,366.2357941499317,0.050505050505050504,
0,175,"[2.339088646029322, 46.60646337286316]",49.575262370215164,381.8476431083674,0.1111111111111111,
0,176,"[2.339088646029322, 46.60646337286316]",49.767964452683096,390.9463436210517,0.0707070707070707,
0,177,"[2.339088646029322, 46.60646337286316]",50.33369406711292,365.0679577792494,0.08080808080808081,
0,178,"[2.339088646029322, 46.60646337286316]",51.64352159239887,373.74500854211453,0.0707070707070707,
0,179,"[2.339088646029322, 46.60646337286316]",51.53675176315398,401.6521757538304,0.12121212121212122,
0,180,"[2.339088646029322, 46.60646337286316]",53.2321034839234,385.13071259720226,0.1111111111111111,
0,181,"[2.339088646029322, 46.60646337286316]",52.24029924094151,385.2430754563713,0.12121212121212122,
0,182,"[2.339088646029322, 46.60646337286316]",50.99822232011566,379.1834239137847,0.1111111111111111,
0,183,"[2.339088646029322, 46.60646337286316]",52.67268730821749,384.0518394203278,0.08080808080808081,
0,184,"[2.339088646029322, 46.60646337286316]",53.62156036024469,377.49330592416044,0.10101010101010101,
0,185,"[2.339088646029322, 46.60646337286316]",55.60894348014265,365.1728982815634,0.09090909090909091,
0,186,"[2.339088646029322, 46.60646337286316]",56.05538432016642,367.1669252044302,0.08080808080808081,
0,187,"[2.339088646029322, 46.60646337286316]",57.47236314652195,396.65901876550697,0.10101010101010101,
0,188,"[2.339088646029322, 46.60646337286316]",59.24000876031637,377.632308822522,0.04040404040404041,
0,189,"[2.339088646029322, 46.60646337286316]",60.53077766062469,371.3257218413128,0.10101010101010101,
0,190,"[2.339088646029322, 46.60646337286316]",60.54455400528575,402.87175395462566,0.1111111111111111,
0,191,"[2.339088646029322, 46.60646337286316]",61.98053061755709,394.0421571495114,0.10101010101010101,
0,192,"[2.339088646029322, 46.60646337286316]",61.63941697450947,385.4760690725842,0.04040404040404041,
0,193,"[2.339088646029322, 46.60646337286316]",62.602587909044345,400.24180207090325,0.08080808080808081,
0,194,"[2.339088646029322, 46.60646337286316]",60.86371912237398,387.04859415413785,0.08080808080808081,
0,195,"[2.339088646029322, 46.60646337286316]",62.678101126117426,388.2368171290852,0.13131313131313133,
0,196,"[2.339088646029322, 46.60646337286316]",60.85430654975251,402.1535161382641,0.06060606060606061,
0,197,"[2.339088646029322, 46.60646337286316]",62.068582655515414,385.3424355032349,0.0707070707070707,
0,198,"[2.339088646029322, 46.60646337286316]",62.05079773874229,380.48324605218966,0.1111111111111111,
0,199,"[2.339088646029322, 46.60646337286316]",62.632691412694186,378.411276771567,0.1111111111111111,
0,200,"[2.339088646029322, 46.60646337286316]",61.472515911584495,355.1864426850007,0.050505050505050504,
0,201,"[2.339088646029322, 46.60646337286316]",60.5275380916154,379.24570524903214,0.09090909090909091,
0,202,"[2.339088646029322, 46.60646337286316]",61.1618583107943,379.2561636457486,0.08080808080808081,
0,203,"[2.339088646029322, 46.60646337286316]",59.5350633969757,363.92458667572384,0.04040404040404041,
0,204,"[2.339088646029322, 46.60646337286316]",60.682036453264715,358.8602969335347,0.050505050505050504,
0,205,"[2.339088646029322, 46.60646337286316]",61.58497442247263,371.54664827875547,0.09090909090909091,
0,206,"[2.339088646029322, 46.60646337286316]",59.70781256195673,394.86435729430184,0.1111111111111111,
0,207,"[2.339088646029322, 46.60646337286316]",57.77644476535281,387.8412920573446,0.13131313131313133,
0,208,"[2.339088646029322, 46.60646337286316]",58.26770938543271,389.3084670055593,0.10101010101010101,
0,209,"[2.339088646029322, 46.60646337286316]",59.90301724733493,395.9342926073734,0.050505050505050504,
0,210,"[2.339088646029322, 46.60646337286316]",57.97511297428734,368.6768376065817,0.1111111111111111,
0,211,"[2.339088646029322, 46.60646337286316]",59.096249270622934,393.37658980843355,0.08080808080808081,
0,212,"[2.339088646029322, 46.60646337286316]",57.99641896173514,370.754471241783,0.06060606060606061,
0,213,"[2.339088646029322, 46.60646337286316]",58.686380567180166,367.5341143273451,0.09090909090909091,
0,214,"[2.339088646029322, 46.60646337286316]",56.72997686291032,376.20565912770445,0.050505050505050504,
0,215,"[2.339088646029322, 46.60646337286316]",55.694212608051274,363.03792894288296,0.050505050505050504,
0,216,"[2.339088646029322, 46.60646337286316]",54.83696769440263,391.1948764013856,0.04040404040404041,
0,217,"[2.339088646029322, 46.60646337286316]",53.90285711553357,399.28133546254634,0.1111111111111111,
0,218,"[2.339088646029322, 46.60646337286316]",52.64805033141967,364.0969072944401,0.06060606060606061,
0,219,"[2.339088646029322, 46.60646337286316]",53.87490617595392,370.46710340597366,0.10101010101010101,
0,220,"[2.339088646029322, 46.60646337286316]",54.79690086413808,366.5210239800802,0.10101010101010101,
0,221,"[2.339088646029322, 46.60646337286316]",53.29887792354654,372.96170511822703,0.13131313131313133,
0,222,"[2.339088646029322, 46.60646337286316]",51.56940630771401,391.79817309181453,0.08080808080808081,
0,223,"[2.339088646029322, 46.60646337286316]",50.118279510983164,382.2829245894432,0.050505050505050504,
0,224,"[2.339088646029322, 46.60646337286316]",49.045820398375874,378.9173007104636,0.12121212121212122,
0,225,"[2.339088646029322, 46.60646337286316]",49.89000387335419,383.4882590798837,0.12121212121212122,
0,226,"[2.339088646029322, 46.60646337286316]",51.06878226773561,392.84465041807795,0.050505050505050504,
0,227,"[2.339088646029322, 46.60646337286316]",51.70452247487976,369.5689262154582,0.13131313131313133,
0,228,"[2.339088646029322, 46.60646337286316]",50.72095267077627,367.034654208507,0.08080808080808081,
0,229,"[2.339088646029322, 46.60646337286316]",52.32039062661922,363.3092746189087,0.06060606060606061,
0,230,"[2.339088646029322, 46.60646337286316]",52.3292967079604,395.00319630567134,0.10101010101010101,
0,231,"[2.339088646029322, 46.60646337286316]",53.8224646702873,361.97232000423486,0.06060606060606061,
0,232,"[2.339088646029322, 46.60646337286316]",52.05604765060403,368.1841518740208,0.06060606060606061,
0,233,"[2.339088646029322, 46.60646337286316]",53.08036065571161,353.60585669444436,0.1111111111111111,
0,234,"[2.339088646029322, 46.60646337286316]",53.62183344394071,404.6616572287206,0.08080808080808081,
0,235,"[2.339088646029322, 46.60646337286316]",53.13395219284806,406.9972118921948,0.13131313131313133,
0,236,"[2.339088646029322, 46.60646337286316]",52.16091638037498,363.968772052651,0.12121212121212122,
0,237,"[2.339088646029322, 46.60646337286316]",50.20217166331776,380.9363471211745,0.0707070707070707,
0,238,"[2.339088646029322, 46.60646337286316]",50.60055664687699,382.75534246857006,0.06060606060606061,
0,239,"[2.339088646029322, 46.60646337286316]",50.070210478524615,401.05680002050843,0.0707070707070707,
0,240,"[2.339088646029322, 46.60646337286316]",49.457227860226446,399.58451043637837,0.10101010101010101,
0,241,"[2.339088646029322, 46.60646337286316]",50.86289855150519,391.82376297378545,0.10101010101010101,
0,242,"[2.339088646029322, 46.60646337286316]",51.76765833787598,376.53510083434924,0.12121212121212122,
0,243,"[2.339088646029322, 46.60646337286316]",52.993067564400526,378.8724780566587,0.10101010101010101,
0,244,"[2.339088646029322, 46.60646337286316]",53.64403397139082,378.0366249450696,0.050505050505050504,
0,245,"[2.339088646029322, 46.60646337286316]",52.12649743823229,361.1407697305814,0.12121212121212122,
0,246,"[2.339088646029322, 46.60646337286316]",52.47912940980909,388.42235590535364,0.13131313131313133,
0,247,"[2.339088646029322, 46.60646337286316]",50.60123776534736,369.32500469722885,0.04040404040404041,
0,248,"[2.339088646029322, 46.60646337286316]",52.37425888043277,379.3297885103474,0.06060606060606061,
0,249,"[2.339088646029322, 46.60646337286316]",52.53386009314518,387.4586575899035,0.06060606060606061,
0,250,"[2.339088646029322, 46.60646337286316]",54.42093734980523,366.3774589965373,0.0707070707070707,
0,251,"[2.339088646029322, 46.60646337286316]",54.14237561315633,393.2944227761229,0.06060606060606061,
0,252,"[2.339088646029322, 46.60646337286316]",56.13461794588322,385.682422543588,0.050505050505050504,
0,253,"[2.339088646029322, 46.60646337286316]",55.89850810687945,385.7541794192153,0.12121212121212122,
0,254,"[2.339088646029322, 46.60646337286316]",56.18824885521374,403.60233882316845,0.13131313131313133,
0,255,"[2.339088646029322, 46.60646337286316]",55.88341893278475,383.9370202557884,0.04040404040404041,
0,256,"[2.339088646029322, 46.60646337286316]",55.84531085850633,396.91903086725637,0.10101010101010101,
0,257,"[2.339088646029322, 46.60646337286316]",53.93656798689237,397.7803889811252,0.13131313131313133,
0,258,"[2.339088646029322, 46.60646337286316]",54.80396326920929,361.34557933378,0.1111111111111111,
0,259,"[2.339088646029322, 46.60646337286316]",56.36687627707014,367.4655375854427,0.1111111111111111,
0,260,"[2.339088646029322, 46.60646337286316]",55.90548293959977,399.66546899412936,0.1111111111111111,
0,261,"[2.339088646029322, 46.60646337286316]",57.42145364407814,401.5005328112656,0.050505050505050504,
0,262,"[2.339088646029322, 46.60646337286316]",56.809735186100774,371.34382947385,0.06060606060606061,
0,263,"[2.339088646029322, 46.60646337286316]",56.40297594268222,383.2037726156754,0.13131313131313133,
0,264,"[2.339088646029322, 46.60646337286316]",56.472369868496784,375.81873322910644,0.04040404040404041,
0,265,"[2.339088646029322, 46.60646337286316]",56.49080239633739,350.1378258076932,0.10101010101010101,
0,266,"[2.339088646029322, 46.60646337286316]",56.423487063444995,376.06435472448163,0.12121212121212122,
0,267,"[2.339088646029322, 46.60646337286316]",55.79099591024465,371.30962458831567,0.0707070707070707,
0,268,"[2.339088646029322, 46.60646337286316]",54.794646710873494,394.75165162003424,0.12121212121212122,
0,269,"[2.339088646029322, 46.60646337286316]",55.72660466272757,376.95758040639436,0.13131313131313133,
0,270,"[2.339088646029322, 46.60646337286316]",55.67187282490396,389.9214461236885,0.13131313131313133,
0,271,"[2.339088646029322, 46.60646337286316]",56.0389415999646,376.2536486613183,0.08080808080808081,
0,272,"[2.339088646029322, 46.60646337286316]",54.07658980880709,373.1740405097635,0.04040404040404041,
0,273,"[2.339088646029322, 46.60646337286316]",56.00332823944334,382.08788554839265,0.12121212121212122,
0,274,"[2.339088646029322, 46.60646337286316]",54.66598060598272,380.26233636137295,0.09090909090909091,
0,275,"[2.339088646029322, 46.60646337286316]",55.62141344955896,368.5477679366666,0.050505050505050504,
0,276,"[2.339088646029322, 46.60646337286316]",55.93227481682203,401.4127304184719,0.13131313131313133,
0,277,"[2.339088646029322, 46.60646337286316]",57.80650137265076,376.7241382720272,0.04040404040404041,
